Event_Id,year,month,day,country,region,city,latitude,longitude,summary,multiple_attack,attacktype,target_type,target_sub_type,group_name,weapon_type,nkill,nwound,nkillter,motive,decades,claimed
3326,1975,10,10,France,Western Europe,Paris,48.856644,2.34233,,0,Bombing/Explosion,Government (Diplomatic),Embassy/Consulate,Baader-Meinhof Group,Explosives,NA,NA,NA,,70s,
3327,1975,10,10,United States,North America,Fort Lauderdale,26.12367,-80.143564,,0,Bombing/Explosion,Government (General),Judge/Attorney/Court,National Front for the Liberation of Cuba (FLNC),Explosives,0,0,NA,,70s,
3328,1975,10,10,United Kingdom,Western Europe,Belfast,54.607712,-5.95621,,0,Assassination,Terrorists/Non-State Militia,Terrorist,Irish Republican Army (IRA),Firearms,1,NA,NA,,70s,
3329,1975,10,10,United Kingdom,Western Europe,Belfast,54.607712,-5.95621,,0,Armed Assault,Business,Industrial/Textiles/Factory,Official Irish Republican Army (OIRA),Firearms,1,NA,NA,,70s,
3330,1975,10,11,Turkey,Middle East & North Africa,Ankara,39.930771,32.76754,,0,Bombing/Explosion,Military,Military Barracks/Base/Headquarters/Checkpost,Turkish People's Liberation Army,Explosives,0,0,NA,,70s,
3331,1975,10,11,Turkey,Middle East & North Africa,Ankara,39.930771,32.76754,,0,Bombing/Explosion,Military,Military Barracks/Base/Headquarters/Checkpost,Turkish People's Liberation Army,Explosives,0,0,NA,,70s,
3332,1975,10,12,Spain,Western Europe,Villarreal de Alava,42.977822,-2.642724,,0,Assassination,Business,,Basque Fatherland and Freedom (ETA),Firearms,1,0,NA,,70s,
3333,1975,10,12,United Kingdom,Western Europe,London,51.504387,-0.140041,,0,Bombing/Explosion,Business,Restaurant/Bar/Café,Irish Republican Army (IRA),Explosives,0,0,NA,,70s,
3334,1975,10,13,United States,North America,Redwood City,37.484175,-122.227102,,0,Bombing/Explosion,Utilities,Electricity,New World Liberation Front (NWLF),Explosives,0,0,NA,,70s,
3335,1975,10,13,United States,North America,Belmont,37.51834,-122.276209,,0,Facility/Infrastructure Attack,Utilities,Electricity,New World Liberation Front (NWLF),Incendiary,0,0,NA,,70s,
3336,1975,10,13,United States,North America,Pine Ridge,43.02744,-102.556246,"10/13/1975: In a series of four related attacks, suspected members of the American Indian Movement bombed the headquarters of the Bureau of Indian Affairs on the Pine Ridge Indian Reservation in South Dakota, United States.  There were no casualties but the building sustained an estimated $20,000 in damages.  These incidents occurred on Columbus Day.",1,Bombing/Explosion,Government (General),Government Building/Facility/Office,American Indian Movement,Explosives,0,0,0,Unknown,70s,0
3337,1975,10,13,United States,North America,Pine Ridge,43.02744,-102.556246,"10/13/1975: In a series of four related attacks, suspected members of the American Indian Movement bombed the Bureau of Indian Affairs Law and Order office on the Pine Ridge Indian Reservation in South Dakota, United States.  There were no casualties but the bomb shattered windows and caused minor damage to the interior of the building.  These incidents occurred on Columbus Day.",1,Bombing/Explosion,Government (General),Government Building/Facility/Office,American Indian Movement,Explosives,0,0,0,Unknown,70s,0
3338,1975,10,13,United States,North America,Pine Ridge,43.02744,-102.556246,"10/13/1975: In a series of four related attacks, suspected members of the American Indian Movement bombed the Oglala Sioux Tribal Headquarters on the Pine Ridge Indian Reservation in South Dakota, United States.  There were no casualties but a hole three-feet wide hole was blasted into the building.  These incidents occurred on Columbus Day.",1,Bombing/Explosion,Government (General),Government Building/Facility/Office,American Indian Movement,Explosives,0,0,0,Unknown,70s,0
3339,1975,10,13,United States,North America,Pine Ridge,43.02744,-102.556246,"10/13/1975: In a series of four related attacks, suspected members of the American Indian Movement bombed the Nebraska Public power district substation south of the Pine Ridge Indian Reservation in South Dakota, United States.  Two transformers were damaged but the power was not knocked out.  These incidents occurred on Columbus Day.",1,Bombing/Explosion,Utilities,Electricity,American Indian Movement,Explosives,0,0,0,Unknown,70s,0
3340,1975,10,14,France,Western Europe,Paris,48.856644,2.34233,,0,Bombing/Explosion,Journalists & Media,Other (including online news agencies),Unknown,Explosives,0,0,NA,,70s,
3341,1975,10,14,United Kingdom,Western Europe,Belfast,54.607712,-5.95621,,0,Assassination,Terrorists/Non-State Militia,Terrorist,Ulster Volunteer Force (UVF),Firearms,1,NA,NA,,70s,
3342,1975,10,15,Japan,East Asia,Ogikubo,35.689125,139.747742,,0,Bombing/Explosion,Police,"Police Building (headquarters, station, school)",East Asia Anti Japanese Armed Front,Explosives,NA,NA,NA,,70s,
3343,1975,10,16,Argentina,South America,Buenos Aires,-34.61768,-58.444435,,0,Assassination,Business,,Unknown,Firearms,2,0,NA,,70s,
3344,1975,10,16,West Germany (FRG),Western Europe,Hamburg,53.553813,9.991586,,0,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,Baader-Meinhof Group,Unknown,1,0,NA,,70s,
3345,1975,10,16,Spain,Western Europe,Beasain,43.047076,-2.204605,,0,Facility/Infrastructure Attack,Business,Restaurant/Bar/Café,Unknown,Incendiary,NA,NA,NA,,70s,
3346,1975,10,17,West Germany (FRG),Western Europe,Kaiserslautern,49.4447,7.769004,,0,Facility/Infrastructure Attack,Police,"Police Building (headquarters, station, school)",Unknown,Incendiary,0,0,NA,,70s,
3347,1975,10,17,United States,North America,Miami,25.774591,-80.214195,,0,Bombing/Explosion,Transportation,,Unknown,Explosives,0,0,NA,,70s,
3348,1975,10,17,United Kingdom,Western Europe,Belfast,54.607712,-5.95621,,0,Assassination,Business,,Ulster Volunteer Force (UVF),Firearms,1,NA,NA,,70s,
3349,1975,10,18,Spain,Western Europe,Zarauz,43.280364,-2.171588,,0,Assassination,Police,Police Security Forces/Officers,Basque Fatherland and Freedom (ETA),Firearms,1,0,NA,,70s,
3350,1975,10,18,West Germany (FRG),Western Europe,Munich,48.139126,11.580186,,0,Facility/Infrastructure Attack,Transportation,Bus Station/Stop,Unknown,Chemical,0,0,NA,,70s,
3351,1975,10,20,West Germany (FRG),Western Europe,Frankfurt,50.11797,8.644191,,0,Bombing/Explosion,Transportation,Subway,Revolutionary Cells,Explosives,0,0,NA,,70s,
3352,1975,10,20,United States,North America,Miami,25.774591,-80.214195,,0,Bombing/Explosion,Airports & Aircraft,,Youth of the Star,Explosives,0,0,0,,70s,
3353,1975,10,22,Austria,Western Europe,Vienna,48.208174,16.373819,,0,Assassination,Government (Diplomatic),"Diplomatic Personnel (outside of embassy, consulate)",Justice Commandos for the Armenian Genocide,Firearms,1,0,NA,,70s,
3354,1975,10,22,Lebanon,Middle East & North Africa,Beirut,33.888523,35.503513,,0,Hostage Taking (Kidnapping),Government (General),"Government Personnel (excluding police, military)",Palestinians,Unknown,NA,NA,0,,70s,
3355,1975,10,23,United Kingdom,Western Europe,London,51.504387,-0.140041,,0,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,Irish Republican Army (IRA),Explosives,1,0,NA,,70s,
3356,1975,10,23,Ethiopia,Sub-Saharan Africa,Unknown,NA,NA,,0,Hostage Taking (Kidnapping),Business,,Eritrean Liberation Front,Unknown,0,0,NA,,70s,
3357,1975,10,23,United Kingdom,Western Europe,Listamlet,54.470773,-6.685257,,0,Assassination,Private Citizens & Property,Religion Identified,Ulster Volunteer Force (UVF),Firearms,2,NA,NA,,70s,
3358,1975,10,24,France,Western Europe,Paris,48.856644,2.34233,,0,Assassination,Government (Diplomatic),"Diplomatic Personnel (outside of embassy, consulate)",Justice Commandos for the Armenian Genocide,Firearms,2,0,NA,,70s,
3359,1975,10,24,Argentina,South America,Buenos Aires,-34.61768,-58.444435,,0,Hostage Taking (Kidnapping),Business,Multinational Corporation,Montoneros (Argentina),Unknown,0,0,NA,,70s,
3360,1975,10,24,United States,North America,Oakland,37.791927,-122.225906,"10/24/1975: Unknown perpetrator(s) placed a bomb in a telephone booth outside of a Safeway supermarket in Oakland, California, United States.  There were no casualties but the telephone booth was destroyed and the windows of the Safeway store were shattered.",0,Bombing/Explosion,Business,Retail/Grocery/Bakery,Unknown,Explosives,0,0,0,Unknown,70s,0
3361,1975,10,25,Lebanon,Middle East & North Africa,Beirut,33.888523,35.503513,,0,Hostage Taking (Kidnapping),Government (Diplomatic),"Diplomatic Personnel (outside of embassy, consulate)",Palestinians,Unknown,0,0,NA,,70s,
3362,1975,10,27,United States,North America,New York City,40.697132,-73.931351,,0,Bombing/Explosion,Business,Bank/Commerce,Fuerzas Armadas de Liberacion Nacional (FALN),Explosives,0,0,NA,,70s,
3363,1975,10,27,United States,North America,New York City,40.697132,-73.931351,,0,Bombing/Explosion,Business,Bank/Commerce,Fuerzas Armadas de Liberacion Nacional (FALN),Explosives,0,0,NA,,70s,
3364,1975,10,27,United States,North America,New York City,40.697132,-73.931351,,0,Bombing/Explosion,Government (Diplomatic),Embassy/Consulate,Fuerzas Armadas de Liberacion Nacional (FALN),Explosives,0,0,NA,,70s,
3365,1975,10,27,United States,North America,Washington,38.908642,-77.015381,,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,Fuerzas Armadas de Liberacion Nacional (FALN),Explosives,0,0,NA,,70s,
3366,1975,10,27,United States,North America,New York City,40.697132,-73.931351,,0,Bombing/Explosion,Business,Bank/Commerce,Fuerzas Armadas de Liberacion Nacional (FALN),Explosives,0,0,NA,,70s,
3367,1975,10,27,United States,North America,Washington,38.908642,-77.015381,,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,Fuerzas Armadas de Liberacion Nacional (FALN),Explosives,0,0,NA,,70s,
3368,1975,10,27,United States,North America,Chicago,41.842602,-87.681229,,0,Bombing/Explosion,Business,Bank/Commerce,Fuerzas Armadas de Liberacion Nacional (FALN),Explosives,0,0,NA,,70s,
3369,1975,10,27,United States,North America,Chicago,41.842602,-87.681229,,0,Bombing/Explosion,Business,Bank/Commerce,Fuerzas Armadas de Liberacion Nacional (FALN),Explosives,0,0,NA,,70s,
3370,1975,10,27,United States,North America,Chicago,41.842602,-87.681229,,0,Bombing/Explosion,Business,,Fuerzas Armadas de Liberacion Nacional (FALN),Explosives,0,0,NA,,70s,
3371,1975,10,28,Turkey,Middle East & North Africa,Istanbul,41.106178,28.689863,,0,Bombing/Explosion,Government (Diplomatic),Embassy/Consulate,Turkish People's Liberation Army,Explosives,0,0,NA,,70s,
3372,1975,10,28,Turkey,Middle East & North Africa,Istanbul,41.106178,28.689863,,0,Bombing/Explosion,Government (Diplomatic),Embassy/Consulate,Turkish People's Liberation Army,Explosives,0,0,NA,,70s,
3373,1975,10,28,Turkey,Middle East & North Africa,Istanbul,41.106178,28.689863,,0,Bombing/Explosion,Government (Diplomatic),Embassy/Consulate,Turkish People's Liberation Army,Explosives,0,0,NA,,70s,
3374,1975,10,29,Lebanon,Middle East & North Africa,Beirut,33.888523,35.503513,,0,Hostage Taking (Kidnapping),Airports & Aircraft,Airline Officer/Personnel,Palestinians,Unknown,0,0,NA,,70s,
3375,1975,10,29,United Kingdom,Western Europe,London,51.504387,-0.140041,,0,Bombing/Explosion,Business,Restaurant/Bar/Café,Irish Republican Army (IRA),Explosives,0,18,NA,,70s,
3376,1975,10,29,United Kingdom,Western Europe,Belfast,54.607712,-5.95621,,0,Assassination,Terrorists/Non-State Militia,Terrorist,Irish Republican Army (IRA),Firearms,1,NA,NA,,70s,
3377,1975,10,29,United Kingdom,Western Europe,Lurgan,54.463367,-6.328597,,0,Assassination,Private Citizens & Property,Religion Identified,Ulster Volunteer Force (UVF),Firearms,1,NA,NA,,70s,
3378,1975,10,30,United Kingdom,Western Europe,Belfast,54.607712,-5.95621,,0,Assassination,Private Citizens & Property,Religion Identified,Irish Republican Army (IRA),Firearms,1,NA,NA,,70s,
3379,1975,10,31,United States,North America,Miami,25.774591,-80.214195,,0,Assassination,Private Citizens & Property,Laborer (General)/Occupation Identified,Secret Organization Zero,Explosives,1,0,NA,,70s,
3380,1975,10,31,United States,North America,Oakland,37.791927,-122.225906,,0,Bombing/Explosion,Business,Retail/Grocery/Bakery,New World Liberation Front (NWLF),Explosives,0,0,NA,,70s,
3381,1975,10,31,United States,North America,Marina,36.684403,-121.802173,,0,Bombing/Explosion,Private Citizens & Property,"Public Area (garden, parking lot, garage, beach, public building, camp)",New World Liberation Front (NWLF),Explosives,0,0,NA,,70s,
3382,1975,10,31,United Kingdom,Western Europe,Belfast,54.607712,-5.95621,,0,Assassination,Private Citizens & Property,Religion Identified,Irish Republican Army (IRA),Firearms,1,NA,NA,,70s,
3383,1975,10,31,United Kingdom,Western Europe,Belfast,54.607712,-5.95621,,0,Assassination,Terrorists/Non-State Militia,Terrorist,Official Irish Republican Army (OIRA),Firearms,1,NA,NA,,70s,
3384,1975,10,31,United Kingdom,Western Europe,Donaghmore,54.530715,-6.811011,,0,Unknown,Religious Figures/Institutions,,Irish Republican Army (IRA),Unknown,1,NA,NA,,70s,
3385,1975,11,0,Argentina,South America,Rosario,-32.951052,-60.666365,,0,Hostage Taking (Barricade Incident),Journalists & Media,Radio Journalist/Staff/Facility,Montoneros (Argentina),Firearms,0,0,NA,,70s,
3386,1975,11,1,Guatemala,Central America & Caribbean,Chiquimula,14.8,-89.55,,0,Assassination,Military,"Military Personnel (soldiers, troops, officers, forces)",Guerrilla Army of the Poor (EGP),Firearms,19,0,NA,,70s,
3387,1975,11,1,United States,North America,San Juan,18.386932,-66.061127,,0,Bombing/Explosion,Maritime,Commercial Maritime,Unknown,Explosives,0,0,NA,,70s,
3388,1975,11,1,Argentina,South America,Alejandro Korn,-34.975379,-58.380729,,0,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Montoneros (Argentina),Firearms,0,0,NA,,70s,
3389,1975,11,2,El Salvador,Central America & Caribbean,San Salvador,13.69288,-89.199161,,0,Hostage Taking (Barricade Incident),Telecommunication,Radio,People's Revolutionary Army (ERP) (El Salvador),Firearms,0,0,NA,,70s,
3390,1975,11,3,United Kingdom,Western Europe,London,51.504387,-0.140041,,0,Bombing/Explosion,Business,Restaurant/Bar/Café,Irish Republican Army (IRA),Explosives,1,0,NA,,70s,
3391,1975,11,3,United Kingdom,Western Europe,Belfast,54.607712,-5.95621,,0,Assassination,Private Citizens & Property,Religion Identified,Irish Republican Army (IRA),Firearms,1,NA,NA,,70s,
3392,1975,11,5,United Kingdom,Western Europe,Benburb,54.411953,-6.745731,,0,Assassination,Private Citizens & Property,Religion Identified,Irish Republican Extremists,Firearms,1,NA,NA,,70s,
3393,1975,11,6,United Kingdom,Western Europe,Newtownhamilton,54.192934,-6.576051,,0,Assassination,Military,"Military Personnel (soldiers, troops, officers, forces)",Irish Republican Army (IRA),Firearms,1,NA,NA,,70s,
3394,1975,11,7,Philippines,Southeast Asia,Unknown,6.705778,121.972109,,0,Hostage Taking (Kidnapping),Maritime,Civilian Maritime,Moro National Liberation Front (MNLF),Unknown,0,0,NA,,70s,
3395,1975,11,9,United States,North America,New York City,40.697132,-73.931351,,0,Bombing/Explosion,Business,Bank/Commerce,Fuerzas Armadas de Liberacion Nacional (FALN),Explosives,0,0,NA,,70s,
3396,1975,11,9,United Kingdom,Western Europe,Belfast,54.607712,-5.95621,,0,Assassination,Terrorists/Non-State Militia,Terrorist,Irish Republican Army (IRA),Firearms,1,NA,NA,,70s,
3397,1975,11,10,Greece,Western Europe,Athens,37.99749,23.762728,,0,Facility/Infrastructure Attack,Military,Military Barracks/Base/Headquarters/Checkpost,Unknown,Incendiary,NA,NA,NA,,70s,
3398,1975,11,10,United Kingdom,Western Europe,Keady,54.250039,-6.703625,,0,Assassination,Military,"Military Personnel (soldiers, troops, officers, forces)",Irish Republican Army (IRA),Firearms,1,NA,NA,,70s,
3399,1975,11,11,United Kingdom,Western Europe,Belfast,54.607712,-5.95621,,0,Assassination,Private Citizens & Property,Religion Identified,Irish Republican Army (IRA),Firearms,1,NA,NA,,70s,
3400,1975,11,11,United Kingdom,Western Europe,Belfast,54.607712,-5.95621,,0,Assassination,Private Citizens & Property,Religion Identified,Irish Republican Army (IRA),Firearms,1,NA,NA,,70s,
3401,1975,11,11,United Kingdom,Western Europe,Belfast,54.607712,-5.95621,,0,Assassination,Private Citizens & Property,Religion Identified,Official Irish Republican Army (OIRA),Firearms,1,NA,NA,,70s,
3402,1975,11,11,United Kingdom,Western Europe,Belfast,54.607712,-5.95621,,0,Assassination,Terrorists/Non-State Militia,Terrorist,Irish Republican Army (IRA),Firearms,1,NA,NA,,70s,
3403,1975,11,12,West Germany (FRG),Western Europe,Cologne,50.940664,6.959912,,0,Bombing/Explosion,Transportation,Train/Train Tracks/Trolley,Unknown,Explosives,NA,NA,NA,,70s,
3404,1975,11,12,United Kingdom,Western Europe,London,51.504387,-0.140041,,0,Bombing/Explosion,Business,Restaurant/Bar/Café,Irish Republican Army (IRA),Explosives,1,0,NA,,70s,
3405,1975,11,12,West Germany (FRG),Western Europe,Frankfurt,50.11797,8.644191,,0,Facility/Infrastructure Attack,Transportation,Bus Station/Stop,Unknown,Chemical,0,0,NA,,70s,
3406,1975,11,12,United Kingdom,Western Europe,Belfast,54.607712,-5.95621,,0,Assassination,Private Citizens & Property,Religion Identified,Official Irish Republican Army (OIRA),Firearms,1,NA,NA,,70s,
3407,1975,11,13,Israel,Middle East & North Africa,Jerusalem,31.771599,35.2034,,0,Bombing/Explosion,Private Citizens & Property,Marketplace/Plaza/Square,Democratic Front for the Liberation of Palestine (DFLP),Explosives,6,62,NA,,70s,
3408,1975,11,15,Greece,Western Europe,Athens,37.99749,23.762728,,0,Armed Assault,Private Citizens & Property,Vehicles/Transportation,Unknown,Incendiary,0,0,NA,,70s,
