has_null,wave,gender,age,age_o,d_age,d_d_age,race,race_o,samerace,importance_same_race,importance_same_religion,d_importance_same_race,d_importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,d_pref_o_attractive,d_pref_o_sincere,d_pref_o_intelligence,d_pref_o_funny,d_pref_o_ambitious,d_pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,d_attractive_o,d_sinsere_o,d_intelligence_o,d_funny_o,d_ambitous_o,d_shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,d_attractive_important,d_sincere_important,d_intellicence_important,d_funny_important,d_ambtition_important,d_shared_interests_important,attractive,sincere,intelligence,funny,ambition,d_attractive,d_sincere,d_intelligence,d_funny,d_ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,d_attractive_partner,d_sincere_partner,d_intelligence_partner,d_funny_partner,d_ambition_partner,d_shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,d_sports,d_tvsports,d_exercise,d_dining,d_museums,d_art,d_hiking,d_gaming,d_clubbing,d_reading,d_tv,d_theater,d_movies,d_concerts,d_music,d_shopping,d_yoga,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,d_expected_happy_with_sd_people,d_expected_num_interested_in_me,d_expected_num_matches,like,guess_prob_liked,d_like,d_guess_prob_liked,met,decision,decision_o,match
1,15,female,28,29,1,1,European/Caucasian-American,European/Caucasian-American,1,1,5,1,4,Education,25,10,20,20,10,15,75,10,18,18,10,10,4,5,9,7,7,7,4,4,9,7,4,7,35,0,35,10,10,10,75,10,75,10,10,10,8,9,9,9,7,7,9,9,9,7,7,6,6,3,5,5,7,7,7,4,4,4,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,7,3,7,7,7,7,9,3,9,9,3,3,3,3,3,3,3,4,2,1,2,2,1,5,6,3,5.5,0,0,0,0
1,15,female,28,26,2,3,European/Caucasian-American,European/Caucasian-American,1,1,5,1,4,Education,70,5,20,3,1,1,75,10,18,10,10,10,6,7,9,7,7,5,7,7,9,4,4,4,35,0,35,10,10,10,75,10,75,10,10,10,8,9,9,9,7,7,9,9,9,7,6,5,5,5,5,5,7,4,4,4,4,4,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,7,3,7,7,7,7,9,3,9,9,3,3,3,3,3,3,3,4,2,1,2,2,1,5,5,3,5.5,0,0,1,0
1,15,female,28,31,3,3,European/Caucasian-American,European/Caucasian-American,1,1,5,1,4,Education,35,0,25,20,0,20,75,10,75,18,10,18,3,6,6,4,5,5,4,7,7,4,4,4,35,0,35,10,10,10,75,10,75,10,10,10,8,9,9,9,7,7,9,9,9,7,8,8,8,6,9,7,7,7,7,7,9,7,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,7,3,7,7,7,7,9,3,9,9,3,3,3,3,3,3,3,4,2,1,2,2,1,7,5,7,5.5,0,1,0,0
1,15,female,28,29,1,1,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,1,5,1,4,Education,25,20,15,25,10,5,75,18,10,75,10,10,8,7,5,6,4,8,7,7,4,7,4,7,35,0,35,10,10,10,75,10,75,10,10,10,8,9,9,9,7,7,9,9,9,7,5,8,6,5,9,3,4,7,7,4,9,4,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,7,3,7,7,7,7,9,3,9,9,3,3,3,3,3,3,3,4,2,1,2,2,1,5,7,3,8.5,0,0,1,0
1,15,female,28,22,6,5,European/Caucasian-American,European/Caucasian-American,1,1,5,1,4,Education,20,25,20,15,5,15,18,75,18,10,10,10,5,6,6,7,7,5,4,7,7,4,4,4,35,0,35,10,10,10,75,10,75,10,10,10,8,9,9,9,7,7,9,9,9,7,5,5,5,3,3,3,4,4,4,4,4,4,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,7,3,7,7,7,7,9,3,9,9,3,3,3,3,3,3,3,4,2,1,2,2,1,4,7,3,8.5,0,0,0,0
1,15,female,28,23,5,5,European/Caucasian-American,European/Caucasian-American,1,1,5,1,4,Education,25,14,25,25,3,8,75,10,75,75,10,10,8,7,7,7,7,5,7,7,7,7,7,4,35,0,35,10,10,10,75,10,75,10,10,10,8,9,9,9,7,7,9,9,9,7,9,8,6,6,6,6,9,7,7,7,7,7,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,7,3,7,7,7,7,9,3,9,9,3,3,3,3,3,3,3,4,2,1,2,2,1,7,5,7,5.5,0,0,1,0
1,15,female,28,30,2,3,European/Caucasian-American,'Black/African American',0,1,5,1,4,Education,30,25,20,15,5,5,75,75,18,10,10,10,7,7,10,10,7,3,7,7,9,9,7,4,35,0,35,10,10,10,75,10,75,10,10,10,8,9,9,9,7,7,9,9,9,7,5,8,7,5,8,3,4,7,7,4,7,4,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,7,3,7,7,7,7,9,3,9,9,3,3,3,3,3,3,3,4,2,1,2,2,1,6,6,7,5.5,0,0,1,0
1,15,female,28,27,1,1,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,1,5,1,4,Education,20,20,20,20,20,0,18,18,18,18,18,10,8,8,8,8,8,8,7,7,7,7,7,7,35,0,35,10,10,10,75,10,75,10,10,10,8,9,9,9,7,7,9,9,9,7,5,7,6,8,5,3,4,7,7,7,4,4,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,7,3,7,7,7,7,9,3,9,9,3,3,3,3,3,3,3,4,2,1,2,2,1,5,6,3,5.5,0,0,1,0
1,15,female,28,24,4,5,European/Caucasian-American,European/Caucasian-American,1,1,5,1,4,Education,30,15,15,15,15,10,75,10,10,10,10,10,6,7,6,6,7,8,7,7,7,7,7,7,35,0,35,10,10,10,75,10,75,10,10,10,8,9,9,9,7,7,9,9,9,7,6,10,9,7,8,5,7,9,9,7,7,4,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,7,3,7,7,7,7,9,3,9,9,3,3,3,3,3,3,3,4,2,1,2,2,1,6,7,7,8.5,0,0,0,0
1,15,female,28,24,4,5,European/Caucasian-American,'Latino/Hispanic American',0,1,5,1,4,Education,20,10,20,20,10,20,18,10,18,18,10,18,6,7,8,8,7,7,7,7,7,7,7,7,35,0,35,10,10,10,75,10,75,10,10,10,8,9,9,9,7,7,9,9,9,7,5,5,6,6,9,5,4,4,7,7,9,4,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,7,3,7,7,7,7,9,3,9,9,3,3,3,3,3,3,3,4,2,1,2,2,1,6,8,7,8.5,0,0,0,0
1,15,female,28,23,5,5,European/Caucasian-American,European/Caucasian-American,1,1,5,1,4,Education,20,15,20,20,10,15,18,10,18,18,10,10,7,8,8,7,6,7,7,7,7,7,7,7,35,0,35,10,10,10,75,10,75,10,10,10,8,9,9,9,7,7,9,9,9,7,8,6,6,7,6,5,7,7,7,7,7,4,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,7,3,7,7,7,7,9,3,9,9,3,3,3,3,3,3,3,4,2,1,2,2,1,5,6,3,5.5,0,0,0,0
1,15,female,28,27,1,1,European/Caucasian-American,European/Caucasian-American,1,1,5,1,4,Education,20,20,20,20,10,10,18,18,18,18,10,10,7,8,8,4,5,8,7,7,7,4,4,7,35,0,35,10,10,10,75,10,75,10,10,10,8,9,9,9,7,7,9,9,9,7,7,9,8,8,6,6,7,9,7,7,7,7,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,7,3,7,7,7,7,9,3,9,9,3,3,3,3,3,3,3,4,2,1,2,2,1,7,8,7,8.5,0,1,1,1
1,15,female,28,34,6,5,European/Caucasian-American,European/Caucasian-American,1,1,5,1,4,Education,35,15,15,25,10,0,75,10,10,75,10,10,6,7,8,6,6,5,7,7,7,7,7,4,35,0,35,10,10,10,75,10,75,10,10,10,8,9,9,9,7,7,9,9,9,7,7,8,7,6,7,6,7,7,7,7,7,7,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,7,3,7,7,7,7,9,3,9,9,3,3,3,3,3,3,3,4,2,1,2,2,1,6,7,7,8.5,0,0,0,0
1,15,female,28,27,1,1,European/Caucasian-American,European/Caucasian-American,1,1,5,1,4,Education,75,5,5,5,5,5,75,10,10,10,10,10,8,8,8,9,10,10,7,7,7,9,9,9,35,0,35,10,10,10,75,10,75,10,10,10,8,9,9,9,7,7,9,9,9,7,5,5,5,5,5,5,4,4,4,4,4,4,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,7,3,7,7,7,7,9,3,9,9,3,3,3,3,3,3,3,4,2,1,2,2,1,5,5,3,5.5,0,0,1,0
1,15,female,28,26,2,3,European/Caucasian-American,European/Caucasian-American,1,1,5,1,4,Education,10,10,30,30,5,15,10,10,75,75,10,10,7,6,7,7,6,6,7,7,7,7,7,7,35,0,35,10,10,10,75,10,75,10,10,10,8,9,9,9,7,7,9,9,9,7,5,6,5,5,6,5,4,7,4,4,7,4,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,7,3,7,7,7,7,9,3,9,9,3,3,3,3,3,3,3,4,2,1,2,2,1,6,6,7,5.5,0,0,0,0
1,15,female,28,29,1,1,European/Caucasian-American,European/Caucasian-American,1,1,5,1,4,Education,95,1,1,1,1,1,75,10,10,10,10,10,8,6,7,6,7,5,7,7,7,7,7,4,35,0,35,10,10,10,75,10,75,10,10,10,8,9,9,9,7,7,9,9,9,7,6,6,6,6,6,4,7,7,7,7,7,4,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,7,3,7,7,7,7,9,3,9,9,3,3,3,3,3,3,3,4,2,1,2,2,1,5,5,3,5.5,0,0,1,0
1,15,female,28,31,3,3,European/Caucasian-American,European/Caucasian-American,1,1,5,1,4,Education,10,20,40,10,10,10,10,18,75,10,10,10,5,5,5,5,5,5,4,4,4,4,4,4,35,0,35,10,10,10,75,10,75,10,10,10,8,9,9,9,7,7,9,9,9,7,6,8,6,6,6,5,7,7,7,7,7,4,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,7,3,7,7,7,7,9,3,9,9,3,3,3,3,3,3,3,4,2,1,2,2,1,5,10,3,8.5,0,0,1,0
1,15,female,26,24,2,3,European/Caucasian-American,European/Caucasian-American,1,6,1,8,1,Education,20,21,21,22,6,10,18,75,75,75,10,10,7,8,8,8,7,7,7,7,7,7,7,7,15,20,15,30,10,10,10,18,10,75,10,10,4,7,7,8,7,4,7,7,7,7,2,2,2,2,5,2,4,4,4,4,4,4,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,3,3,9,9,9,9,3,3,9,7,7,9,3,9,7,7,3,2,2,2,2,1,2,1,3,2,0,0,1,0
1,15,female,26,29,3,3,European/Caucasian-American,European/Caucasian-American,1,6,1,8,1,Education,45,10,10,30,0,5,75,10,10,75,10,10,6,9,9,10,8,5,7,9,9,9,7,4,15,20,15,30,10,10,10,18,10,75,10,10,4,7,7,8,7,4,7,7,7,7,8,8,9,10,9,6,7,7,9,9,9,7,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,3,3,9,9,9,9,3,3,9,7,7,9,3,9,7,7,3,2,2,2,2,1,9,5,9,5.5,0,1,1,1
1,15,female,26,29,3,3,European/Caucasian-American,European/Caucasian-American,1,6,1,8,1,Education,25,10,20,20,10,15,75,10,18,18,10,10,5,4,8,5,7,5,4,4,4,4,7,4,15,20,15,30,10,10,10,18,10,75,10,10,4,7,7,8,7,4,7,7,7,7,5,3,5,1,10,1,4,4,4,4,9,4,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,3,3,9,9,9,9,3,3,9,7,7,9,3,9,7,7,3,2,2,2,2,1,2,3,3,2,0,0,0,0
1,15,female,26,26,0,1,European/Caucasian-American,European/Caucasian-American,1,6,1,8,1,Education,70,5,20,3,1,1,75,10,18,10,10,10,4,7,7,6,6,7,4,7,7,7,7,7,15,20,15,30,10,10,10,18,10,75,10,10,4,7,7,8,7,4,7,7,7,7,7,7,8,7,10,5,7,7,7,7,9,4,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,3,3,9,9,9,9,3,3,9,7,7,9,3,9,7,7,3,2,2,2,2,1,7,4,7,2,0,1,0,0
1,15,female,26,31,5,5,European/Caucasian-American,European/Caucasian-American,1,6,1,8,1,Education,35,0,25,20,0,20,75,10,75,18,10,18,3,7,5,7,5,5,4,7,4,7,4,4,15,20,15,30,10,10,10,18,10,75,10,10,4,7,7,8,7,4,7,7,7,7,5,9,9,4,9,2,4,9,9,4,9,4,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,3,3,9,9,9,9,3,3,9,7,7,9,3,9,7,7,3,2,2,2,2,1,4,5,3,5.5,0,0,0,0
1,15,female,26,29,3,3,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,6,1,8,1,Education,25,20,15,25,10,5,75,18,10,75,10,10,6,8,6,5,6,5,7,7,7,4,7,4,15,20,15,30,10,10,10,18,10,75,10,10,4,7,7,8,7,4,7,7,7,7,2,8,9,4,10,3,4,7,9,4,9,4,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,3,3,9,9,9,9,3,3,9,7,7,9,3,9,7,7,3,2,2,2,2,1,4,2,3,2,0,0,0,0
1,15,female,26,22,4,5,European/Caucasian-American,European/Caucasian-American,1,6,1,8,1,Education,20,25,20,15,5,15,18,75,18,10,10,10,5,7,7,4,4,2,4,7,7,4,4,4,15,20,15,30,10,10,10,18,10,75,10,10,4,7,7,8,7,4,7,7,7,7,2,10,8,7,9,2,4,9,7,7,9,4,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,3,3,9,9,9,9,3,3,9,7,7,9,3,9,7,7,3,2,2,2,2,1,5,6,3,5.5,0,0,0,0
1,15,female,26,23,3,3,European/Caucasian-American,European/Caucasian-American,1,6,1,8,1,Education,25,14,25,25,3,8,75,10,75,75,10,10,7,7,7,8,7,5,7,7,7,7,4,4,15,20,15,30,10,10,10,18,10,75,10,10,4,7,7,8,7,4,7,7,7,7,9,8,8,8,7,7,9,7,7,7,7,7,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,3,3,9,9,9,9,3,3,9,7,7,9,3,9,7,7,3,2,2,2,2,1,8,6,7,5.5,0,1,1,1
1,15,female,26,30,4,5,European/Caucasian-American,'Black/African American',0,6,1,8,1,Education,30,25,20,15,5,5,75,75,18,10,10,10,7,10,10,10,10,10,7,9,9,9,9,9,15,20,15,30,10,10,10,18,10,75,10,10,4,7,7,8,7,4,7,7,7,7,5,10,10,7,10,5,4,9,9,7,9,4,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,3,3,9,9,9,9,3,3,9,7,7,9,3,9,7,7,3,2,2,2,2,1,6,2,7,2,0,0,1,0
1,15,female,26,27,1,1,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,6,1,8,1,Education,20,20,20,20,20,0,18,18,18,18,18,10,7,8,7,8,7,8,7,7,7,7,7,7,15,20,15,30,10,10,10,18,10,75,10,10,4,7,7,8,7,4,7,7,7,7,3,2,10,10,10,3,4,4,9,9,9,4,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,3,3,9,9,9,9,3,3,9,7,7,9,3,9,7,7,3,2,2,2,2,1,5,1,3,2,0,0,1,0
1,15,female,26,24,2,3,European/Caucasian-American,European/Caucasian-American,1,6,1,8,1,Education,30,15,15,15,15,10,75,10,10,10,10,10,7,6,7,6,8,9,7,7,7,7,7,9,15,20,15,30,10,10,10,18,10,75,10,10,4,7,7,8,7,4,7,7,7,7,5,8,7,6,6,5,4,7,7,7,7,4,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,3,3,9,9,9,9,3,3,9,7,7,9,3,9,7,7,3,2,2,2,2,1,6,3,7,2,0,0,1,0
1,15,female,26,24,2,3,European/Caucasian-American,'Latino/Hispanic American',0,6,1,8,1,Education,20,10,20,20,10,20,18,10,18,18,10,18,4,6,6,8,7,7,4,7,7,7,7,7,15,20,15,30,10,10,10,18,10,75,10,10,4,7,7,8,7,4,7,7,7,7,3,3,4,4,8,2,4,4,4,4,7,4,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,3,3,9,9,9,9,3,3,9,7,7,9,3,9,7,7,3,2,2,2,2,1,3,1,3,2,0,0,0,0
1,15,female,26,23,3,3,European/Caucasian-American,European/Caucasian-American,1,6,1,8,1,Education,20,15,20,20,10,15,18,10,18,18,10,10,6,8,8,6,8,8,7,7,7,7,7,7,15,20,15,30,10,10,10,18,10,75,10,10,4,7,7,8,7,4,7,7,7,7,8,10,10,8,8,9,7,9,9,7,7,9,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,3,3,9,9,9,9,3,3,9,7,7,9,3,9,7,7,3,2,2,2,2,1,9,8,9,8.5,0,1,0,0
1,15,female,26,27,1,1,European/Caucasian-American,European/Caucasian-American,1,6,1,8,1,Education,20,20,20,20,10,10,18,18,18,18,10,10,5,10,5,6,6,5,4,9,4,7,7,4,15,20,15,30,10,10,10,18,10,75,10,10,4,7,7,8,7,4,7,7,7,7,9,9,10,8,9,7,9,9,9,7,9,7,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,3,3,9,9,9,9,3,3,9,7,7,9,3,9,7,7,3,2,2,2,2,1,9,6,9,5.5,0,1,0,0
1,15,female,26,34,8,10,European/Caucasian-American,European/Caucasian-American,1,6,1,8,1,Education,35,15,15,25,10,0,75,10,10,75,10,10,5,10,8,10,7,5,4,9,7,9,7,4,15,20,15,30,10,10,10,18,10,75,10,10,4,7,7,8,7,4,7,7,7,7,6,8,9,8,8,6,7,7,9,7,7,7,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,3,3,9,9,9,9,3,3,9,7,7,9,3,9,7,7,3,2,2,2,2,1,6,3,7,2,0,0,0,0
1,15,female,26,27,1,1,European/Caucasian-American,European/Caucasian-American,1,6,1,8,1,Education,75,5,5,5,5,5,75,10,10,10,10,10,8,8,8,8,8,8,7,7,7,7,7,7,15,20,15,30,10,10,10,18,10,75,10,10,4,7,7,8,7,4,7,7,7,7,1,3,3,1,8,1,4,4,4,4,7,4,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,3,3,9,9,9,9,3,3,9,7,7,9,3,9,7,7,3,2,2,2,2,1,1,1,3,2,0,0,1,0
1,15,female,26,26,0,1,European/Caucasian-American,European/Caucasian-American,1,6,1,8,1,Education,10,10,30,30,5,15,10,10,75,75,10,10,7,7,7,6,7,6,7,7,7,7,7,7,15,20,15,30,10,10,10,18,10,75,10,10,4,7,7,8,7,4,7,7,7,7,6,8,10,8,8,8,7,7,9,7,7,7,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,3,3,9,9,9,9,3,3,9,7,7,9,3,9,7,7,3,2,2,2,2,1,7,2,7,2,0,1,0,0
1,15,female,26,29,3,3,European/Caucasian-American,European/Caucasian-American,1,6,1,8,1,Education,95,1,1,1,1,1,75,10,10,10,10,10,10,10,10,9,10,5,9,9,9,9,9,4,15,20,15,30,10,10,10,18,10,75,10,10,4,7,7,8,7,4,7,7,7,7,6,6,7,3,7,1,7,7,7,4,7,4,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,3,3,9,9,9,9,3,3,9,7,7,9,3,9,7,7,3,2,2,2,2,1,4,2,3,2,0,0,1,0
1,15,female,26,31,5,5,European/Caucasian-American,European/Caucasian-American,1,6,1,8,1,Education,10,20,40,10,10,10,10,18,75,10,10,10,5,5,5,5,5,5,4,4,4,4,4,4,15,20,15,30,10,10,10,18,10,75,10,10,4,7,7,8,7,4,7,7,7,7,1,1,1,1,1,1,4,4,4,4,4,4,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,3,3,9,9,9,9,3,3,9,7,7,9,3,9,7,7,3,2,2,2,2,1,1,10,3,8.5,0,0,1,0
1,15,female,22,24,2,3,European/Caucasian-American,European/Caucasian-American,1,4,8,5,8,Education,20,21,21,22,6,10,18,75,75,75,10,10,6,9,8,8,8,7,7,9,7,7,7,7,8,20,25,25,12,10,10,18,75,75,10,10,7,9,8,8,8,7,9,7,7,7,8,8,8,8,7,7,7,7,7,7,7,7,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,3,3,3,3,9,9,3,3,3,9,7,7,7,7,7,3,3,6,2,2.5,6,2,4,8,7,7,8.5,0,1,1,1
1,15,female,22,29,7,10,European/Caucasian-American,European/Caucasian-American,1,4,8,5,8,Education,45,10,10,30,0,5,75,10,10,75,10,10,6,9,8,10,7,8,7,9,7,9,4,7,8,20,25,25,12,10,10,18,75,75,10,10,7,9,8,8,8,7,9,7,7,7,7,8,8,7,6,6,7,7,7,7,7,7,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,3,3,3,3,9,9,3,3,3,9,7,7,7,7,7,3,3,6,2,2.5,6,2,4,8,6,7,5.5,0,1,1,1
1,15,female,22,29,7,10,European/Caucasian-American,European/Caucasian-American,1,4,8,5,8,Education,25,10,20,20,10,15,75,10,18,18,10,10,6,7,8,7,7,5,4,4,4,4,4,4,8,20,25,25,12,10,10,18,75,75,10,10,7,9,8,8,8,7,9,7,7,7,7,8,9,8,8,7,7,7,9,7,7,7,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,3,3,3,3,9,9,3,3,3,9,7,7,7,7,7,3,3,6,2,2.5,6,2,4,7,6,7,5.5,0,1,0,0
1,15,female,22,26,4,5,European/Caucasian-American,European/Caucasian-American,1,4,8,5,8,Education,70,5,20,3,1,1,75,10,18,10,10,10,3,8,8,6,6,5,4,7,7,7,7,4,8,20,25,25,12,10,10,18,75,75,10,10,7,9,8,8,8,7,9,7,7,7,6,6,8,6,9,6,7,7,7,7,9,7,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,3,3,3,3,9,9,3,3,3,9,7,7,7,7,7,3,3,6,2,2.5,6,2,4,5,5,3,5.5,0,0,0,0
1,15,female,22,31,9,10,European/Caucasian-American,European/Caucasian-American,1,4,8,5,8,Education,35,0,25,20,0,20,75,10,75,18,10,18,1,3,8,5,5,5,4,4,7,4,4,4,8,20,25,25,12,10,10,18,75,75,10,10,7,9,8,8,8,7,9,7,7,7,8,8,8,8,8,9,7,7,7,7,7,9,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,3,3,3,3,9,9,3,3,3,9,7,7,7,7,7,3,3,6,2,2.5,6,2,4,8,6,7,5.5,0,1,0,0
1,15,female,22,29,7,10,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,4,8,5,8,Education,25,20,15,25,10,5,75,18,10,75,10,10,6,8,6,6,6,6,7,7,7,7,7,7,8,20,25,25,12,10,10,18,75,75,10,10,7,9,8,8,8,7,9,7,7,7,6,8,7,6,7,6,7,7,7,7,7,7,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,3,3,3,3,9,9,3,3,3,9,7,7,7,7,7,3,3,6,2,2.5,6,2,4,6,5,7,5.5,0,0,0,0
1,15,female,22,22,0,1,European/Caucasian-American,European/Caucasian-American,1,4,8,5,8,Education,20,25,20,15,5,15,18,75,18,10,10,10,5,7,7,4,7,5,4,7,7,4,7,4,8,20,25,25,12,10,10,18,75,75,10,10,7,9,8,8,8,7,9,7,7,7,7,9,7,7,6,5,7,9,7,7,7,4,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,3,3,3,3,9,9,3,3,3,9,7,7,7,7,7,3,3,6,2,2.5,6,2,4,7,5,7,5.5,0,1,1,1
1,15,female,22,23,1,1,European/Caucasian-American,European/Caucasian-American,1,4,8,5,8,Education,25,14,25,25,3,8,75,10,75,75,10,10,3,7,7,6,6,5,4,7,7,7,7,4,8,20,25,25,12,10,10,18,75,75,10,10,7,9,8,8,8,7,9,7,7,7,7,7,6,6,6,5,7,7,7,7,7,4,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,3,3,3,3,9,9,3,3,3,9,7,7,7,7,7,3,3,6,2,2.5,6,2,4,6,6,7,5.5,0,0,0,0
1,15,female,22,30,8,10,European/Caucasian-American,'Black/African American',0,4,8,5,8,Education,30,25,20,15,5,5,75,75,18,10,10,10,5,10,10,10,10,10,4,9,9,9,9,9,8,20,25,25,12,10,10,18,75,75,10,10,7,9,8,8,8,7,9,7,7,7,6,8,8,6,8,5,7,7,7,7,7,4,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,3,3,3,3,9,9,3,3,3,9,7,7,7,7,7,3,3,6,2,2.5,6,2,4,6,5,7,5.5,0,1,0,0
1,15,female,22,27,5,5,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,4,8,5,8,Education,20,20,20,20,20,0,18,18,18,18,18,10,5,7,6,6,4,7,4,7,7,7,4,7,8,20,25,25,12,10,10,18,75,75,10,10,7,9,8,8,8,7,9,7,7,7,8,8,8,8,7,7,7,7,7,7,7,7,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,3,3,3,3,9,9,3,3,3,9,7,7,7,7,7,3,3,6,2,2.5,6,2,4,8,7,7,8.5,0,1,1,1
1,15,female,22,24,2,3,European/Caucasian-American,European/Caucasian-American,1,4,8,5,8,Education,30,15,15,15,15,10,75,10,10,10,10,10,6,8,8,7,7,8,7,7,7,7,7,7,8,20,25,25,12,10,10,18,75,75,10,10,7,9,8,8,8,7,9,7,7,7,8,8,8,8,8,7,7,7,7,7,7,7,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,3,3,3,3,9,9,3,3,3,9,7,7,7,7,7,3,3,6,2,2.5,6,2,4,7,7,7,8.5,0,1,0,0
1,15,female,22,24,2,3,European/Caucasian-American,'Latino/Hispanic American',0,4,8,5,8,Education,20,10,20,20,10,20,18,10,18,18,10,18,6,7,8,7,9,8,7,7,7,7,9,7,8,20,25,25,12,10,10,18,75,75,10,10,7,9,8,8,8,7,9,7,7,7,7,8,9,7,8,7,7,7,9,7,7,7,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,3,3,3,3,9,9,3,3,3,9,7,7,7,7,7,3,3,6,2,2.5,6,2,4,8,6,7,5.5,0,1,0,0
1,15,female,22,23,1,1,European/Caucasian-American,European/Caucasian-American,1,4,8,5,8,Education,20,15,20,20,10,15,18,10,18,18,10,10,4,8,8,6,7,3,4,7,7,7,7,4,8,20,25,25,12,10,10,18,75,75,10,10,7,9,8,8,8,7,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,3,3,3,3,9,9,3,3,3,9,7,7,7,7,7,3,3,6,2,2.5,6,2,4,6,6,7,5.5,0,1,0,0
1,15,female,22,27,5,5,European/Caucasian-American,European/Caucasian-American,1,4,8,5,8,Education,20,20,20,20,10,10,18,18,18,18,10,10,5,9,8,2,5,2,4,9,7,4,4,4,8,20,25,25,12,10,10,18,75,75,10,10,7,9,8,8,8,7,9,7,7,7,7,8,7,7,6,5,7,7,7,7,7,4,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,3,3,3,3,9,9,3,3,3,9,7,7,7,7,7,3,3,6,2,2.5,6,2,4,5,5,3,5.5,0,0,0,0
